drainage_area,slope,log_area,log_slope
16.806633,1.732199,2.821774,0.549392
16.561361,1.741079,2.807072,0.554505
16.350548,1.749275,2.794261,0.559202
16.177290,1.756804,2.783608,0.563496
16.043297,1.763693,2.775291,0.567410
15.951789,1.769941,2.769571,0.570946
15.904522,1.775589,2.766603,0.574132
15.903503,1.780668,2.766539,0.576989
15.949605,1.785198,2.769434,0.579529
16.044289,1.789249,2.775353,0.581796
16.187984,1.792849,2.784269,0.583806
16.379742,1.796053,2.796045,0.585591
16.619396,1.798910,2.810570,0.587181
16.905420,1.801472,2.827634,0.588604
17.237118,1.803791,2.847065,0.589891
17.612989,1.805918,2.868637,0.591069
18.034712,1.807894,2.892298,0.592162
18.497276,1.809778,2.917623,0.593204
18.992277,1.811590,2.944032,0.594205
19.510082,1.813412,2.970931,0.595210
20.045021,1.815290,2.997981,0.596245
20.595057,1.817282,3.025051,0.597342
21.163721,1.819468,3.052288,0.598544
21.755152,1.821930,3.079851,0.599896
22.373613,1.824762,3.107882,0.601450
23.024298,1.828064,3.136550,0.603257
23.714443,1.831924,3.166084,0.605367
24.459362,1.836449,3.197013,0.607834
25.274826,1.841715,3.229809,0.610697
26.164955,1.847797,3.264421,0.613994
27.117388,1.854725,3.300175,0.617736
28.119198,1.862511,3.336453,0.621925
29.169397,1.871115,3.373120,0.626534
30.275719,1.880390,3.410346,0.631479
31.432476,1.890049,3.447842,0.636603
32.603947,1.899490,3.484433,0.641586
33.698223,1.907650,3.517445,0.645872
34.541435,1.913038,3.542160,0.648693
34.889820,1.913975,3.552195,0.649182
34.509319,1.909330,3.541229,0.646753
33.345242,1.899345,3.506915,0.641509
31.598251,1.885773,3.453102,0.634338
29.636032,1.871031,3.388991,0.626490
27.796371,1.857248,3.324905,0.619096
26.259945,1.845644,3.268045,0.612828
25.043919,1.836603,3.220631,0.607918
24.081810,1.829906,3.181457,0.604265
23.295700,1.825167,3.148269,0.601671
22.629776,1.822001,3.119267,0.599935
22.056231,1.820124,3.093595,0.598904
21.560406,1.819342,3.070859,0.598475
21.133923,1.819513,3.050879,0.598569
20.768583,1.820520,3.033441,0.599122
20.458677,1.822262,3.018407,0.600078
20.200226,1.824663,3.005694,0.601395
19.989101,1.827673,2.995187,0.603044
19.823551,1.831240,2.986871,0.604993
19.701338,1.835352,2.980687,0.607236
19.622009,1.840004,2.976652,0.609768
19.584820,1.845196,2.974755,0.612585
19.589769,1.850958,2.975007,0.615703
19.636234,1.857319,2.977377,0.619134
19.723742,1.864317,2.981823,0.622895
19.853416,1.871981,2.988376,0.626997
20.024384,1.880369,2.996951,0.631468
20.236076,1.889496,3.007467,0.636310
20.488317,1.899380,3.019855,0.641527
20.777710,1.910017,3.033881,0.647112
21.102224,1.921364,3.049378,0.653035
21.456327,1.933332,3.066020,0.659245
21.834639,1.945799,3.083498,0.665673
22.227612,1.958559,3.101335,0.672209
22.624901,1.971395,3.119051,0.678742
23.014013,1.984035,3.136103,0.685133
23.380943,1.996243,3.151921,0.691267
23.714411,2.007780,3.166083,0.697030
24.002077,2.018486,3.178140,0.702348
24.237581,2.028273,3.187904,0.707185
24.415686,2.037098,3.195226,0.711526
24.532156,2.044998,3.199985,0.715397
24.586346,2.052061,3.202191,0.718845
24.579950,2.058414,3.201931,0.721936
24.513895,2.064169,3.199240,0.724728
24.392120,2.069500,3.194260,0.727307
24.220106,2.074587,3.187183,0.729762
24.002626,2.079592,3.178163,0.732172
23.744400,2.084650,3.167347,0.734601
23.450569,2.089876,3.154895,0.737105
23.125948,2.095387,3.140955,0.739738
22.777636,2.101248,3.125779,0.742531
22.408520,2.107536,3.109441,0.745520
22.024853,2.114296,3.092171,0.748722
21.630707,2.121544,3.074114,0.752144
21.229385,2.129295,3.055386,0.755791
20.822384,2.137529,3.036029,0.759651
20.411648,2.146202,3.016106,0.763700
20.000273,2.155296,2.995746,0.767928
19.592154,2.164808,2.975129,0.772332
19.190384,2.174704,2.954409,0.776892
18.796106,2.184906,2.933650,0.781573
18.408014,2.195259,2.912786,0.786300
18.023449,2.205652,2.891674,0.791023
17.641943,2.216022,2.870279,0.795714
17.264717,2.226349,2.848665,0.800363
16.893135,2.236549,2.826907,0.804934
16.527483,2.246489,2.805025,0.809368
16.164705,2.256044,2.782830,0.813613
15.803982,2.265045,2.760262,0.817595
15.444395,2.273405,2.737246,0.821279
15.083552,2.281010,2.713605,0.824618
14.718624,2.287756,2.689114,0.827571
14.348174,2.293550,2.663623,0.830101
13.969206,2.298332,2.636855,0.832184
13.580921,2.302105,2.608666,0.833824
13.182877,2.304890,2.578919,0.835033
12.780395,2.306717,2.547912,0.835825
12.379393,2.307674,2.516033,0.836240
11.990054,2.307804,2.484077,0.836296
11.621972,2.307219,2.452897,0.836043
11.285228,2.305964,2.423495,0.835499
10.988172,2.304090,2.396819,0.834686
10.735894,2.301655,2.373593,0.833628
10.532231,2.298616,2.354440,0.832307
10.374717,2.294973,2.339372,0.830721
10.256808,2.290638,2.327942,0.828830
10.163668,2.285479,2.318819,0.826575
10.068062,2.279266,2.309368,0.823854
9.929503,2.271614,2.295510,0.820491
9.698731,2.262068,2.271995,0.816279
9.337714,2.250061,2.234061,0.810957
8.833696,2.235067,2.178574,0.804271
8.195150,2.216526,2.103543,0.795941
8.276525,2.620667,2.113423,0.963429
9.304082,1.827317,2.230453,0.602849
10.332651,1.210253,2.335309,0.190830
11.360783,0.828117,2.430167,-0.188600
12.387516,0.645905,2.516689,-0.437103
19.990164,0.607617,2.995240,-0.498210
18.945694,0.695617,2.941577,-0.362956
17.879509,0.880570,2.883655,-0.127185
16.779392,1.178355,2.820151,0.164119
15.634990,1.557452,2.749511,0.443051
14.434440,1.937415,2.669617,0.661355
13.158733,2.214139,2.577086,0.794863
11.773121,2.300837,2.465819,0.833273
10.213621,2.166050,2.323722,0.772905
8.370210,1.847116,2.124679,0.613625
11.088215,0.995199,2.405883,-0.004812
14.612662,1.024847,2.681888,0.024543
18.275120,1.047506,2.905541,0.046412
22.028324,1.066166,3.092329,0.064069
25.247311,1.082066,3.228720,0.078872
27.315435,1.096151,3.307452,0.091805
28.139679,1.109205,3.337181,0.103644
28.110950,1.121799,3.336159,0.114934
27.661922,1.134222,3.320057,0.125947
27.040493,1.146572,3.297335,0.136777
26.351103,1.158884,3.271510,0.147458
25.634813,1.171141,3.243951,0.157978
24.907909,1.183359,3.215185,0.168357
24.181170,1.195539,3.185574,0.178598
23.465736,1.207716,3.155541,0.188731
22.779791,1.219887,3.125874,0.198758
22.139011,1.232046,3.097341,0.208676
21.546652,1.244125,3.070220,0.218433
20.994726,1.256060,3.044271,0.227980
20.471405,1.267769,3.019029,0.237259
19.966969,1.279190,2.994079,0.246227
19.477118,1.290285,2.969240,0.254863
19.002266,1.301027,2.944558,0.263154
18.545774,1.311390,2.920242,0.271088
18.108723,1.321341,2.896394,0.278647
17.693523,1.330853,2.873199,0.285820
17.300282,1.339899,2.850723,0.292594
16.932425,1.348455,2.829230,0.298960
16.590963,1.356506,2.808858,0.304913
16.277748,1.364040,2.789799,0.310451
15.994928,1.371029,2.772272,0.315561
15.743846,1.377485,2.756450,0.320260
15.526826,1.383408,2.742569,0.324550
15.347348,1.388786,2.730943,0.328430
15.207137,1.393641,2.721765,0.331919
15.109359,1.397995,2.715314,0.335039
15.056330,1.401852,2.711798,0.337794
15.049585,1.405251,2.711350,0.340216
15.090403,1.408211,2.714059,0.342320
15.180037,1.410770,2.719981,0.344136
15.318996,1.412964,2.729094,0.345690
15.506123,1.414829,2.741235,0.347009
15.741198,1.416403,2.756281,0.348120
16.022196,1.417728,2.773975,0.349056
16.347960,1.418852,2.794103,0.349848
16.717281,1.419807,2.816443,0.350521
17.132433,1.420630,2.840973,0.351100
17.588398,1.421362,2.867239,0.351616
18.075834,1.422047,2.894576,0.352097
18.583971,1.422722,2.922299,0.352572
19.107468,1.423431,2.950079,0.353070
19.645103,1.424231,2.977828,0.353632
20.201139,1.425180,3.005739,0.354298
20.779968,1.426346,3.033989,0.355116
21.385744,1.427805,3.062725,0.356138
22.023598,1.429636,3.092115,0.357420
22.700081,1.431923,3.122368,0.359018
23.431597,1.434734,3.154085,0.360980
24.234917,1.438154,3.187794,0.363361
25.115484,1.442226,3.223485,0.366188
26.055925,1.446985,3.260245,0.369482
27.039656,1.452435,3.297305,0.373241
28.065184,1.458529,3.334530,0.377428
29.138634,1.465137,3.372065,0.381949
30.248341,1.472000,3.409441,0.386622
31.355812,1.478588,3.445400,0.391088
32.374607,1.484056,3.477374,0.394779
33.153210,1.487234,3.501140,0.396918
33.486881,1.486845,3.511154,0.396656
33.171928,1.482073,3.501704,0.393442
32.138405,1.473122,3.470052,0.387384
30.527966,1.461338,3.418643,0.379352
28.660845,1.448601,3.355532,0.370598
26.865993,1.436579,3.290861,0.362264
25.340324,1.426292,3.232397,0.355078
24.119871,1.418043,3.183036,0.349278
23.149078,1.411701,3.141955,0.344796
22.354534,1.406975,3.107029,0.341442
21.682533,1.403549,3.076507,0.339004
21.105497,1.401192,3.049534,0.337323
20.607254,1.399754,3.025643,0.336296
20.179731,1.399097,3.004679,0.335827
19.813520,1.399134,2.986365,0.335853
19.502962,1.399771,2.970566,0.336308
19.243853,1.400951,2.957192,0.337152
19.031994,1.402618,2.946121,0.338341
18.865465,1.404739,2.937333,0.339852
18.741985,1.407290,2.930766,0.341666
18.661083,1.410267,2.926440,0.343779
18.622166,1.413664,2.924353,0.346185
18.624702,1.417503,2.924489,0.348897
18.668186,1.421797,2.926821,0.351921
18.752056,1.426569,2.931303,0.355272
18.877268,1.431854,2.937958,0.358970
19.043072,1.437666,2.946703,0.363021
19.248226,1.444033,2.957419,0.367440
19.492552,1.450956,2.970032,0.372223
19.771925,1.458437,2.984263,0.377365
20.084581,1.466419,2.999952,0.382824
20.424095,1.474842,3.016715,0.388551
20.785902,1.483574,3.034275,0.394454
21.160046,1.492476,3.052115,0.400436
21.537308,1.501348,3.069787,0.406364
21.906155,1.509989,3.086768,0.412102
22.254227,1.518167,3.102532,0.417504
22.571608,1.525700,3.116693,0.422453
22.845949,1.532457,3.128774,0.426873
23.072680,1.538330,3.138649,0.430697
23.245575,1.543312,3.146115,0.433931
23.361143,1.547407,3.151074,0.436581
23.417398,1.550692,3.153479,0.438701
23.416294,1.553253,3.153432,0.440352
23.358149,1.555210,3.150946,0.441611
23.246782,1.556700,3.146167,0.442568
23.086365,1.557877,3.139242,0.443324
22.881470,1.558876,3.130327,0.443965
22.636068,1.559834,3.119545,0.444579
22.355909,1.560841,3.107091,0.445225
22.045002,1.562000,3.093086,0.445967
21.710379,1.563395,3.077790,0.446859
21.355232,1.565073,3.061297,0.447932
20.984919,1.567095,3.043804,0.449223
20.604031,1.569479,3.025487,0.450744
20.215849,1.572243,3.006467,0.452503
19.821959,1.575369,2.986790,0.454489
19.423906,1.578842,2.966505,0.456692
19.024971,1.582651,2.945752,0.459101
18.628633,1.586798,2.924700,0.461718
18.236969,1.591276,2.903451,0.464536
17.852034,1.596006,2.882117,0.467505
17.472897,1.600918,2.860651,0.470577
17.098270,1.605902,2.838977,0.473685
16.726969,1.610914,2.817022,0.476802
16.358944,1.615936,2.794775,0.479915
15.995299,1.620909,2.772295,0.482987
15.636765,1.625746,2.749625,0.485967
15.280682,1.630333,2.726589,0.488784
14.926188,1.634583,2.703117,0.491387
14.573136,1.638409,2.679180,0.493725
14.218899,1.641722,2.654572,0.495746
13.860002,1.644459,2.629007,0.497411
13.495902,1.646521,2.602386,0.498664
13.123078,1.647902,2.574372,0.499503
12.740612,1.648592,2.544795,0.499922
12.347009,1.648602,2.513414,0.499927
11.946418,1.647980,2.480431,0.499550
11.544969,1.646755,2.446250,0.498807
11.153460,1.644997,2.411750,0.497738
10.781509,1.642757,2.377833,0.496376
10.440129,1.640083,2.345657,0.494747
10.138473,1.637016,2.316337,0.492875
9.882396,1.633568,2.290755,0.490766
9.676558,1.629719,2.269706,0.488407
9.518789,1.625458,2.253268,0.485789
9.402469,1.620743,2.240972,0.482885
9.312450,1.615456,2.231352,0.479617
9.219886,1.609409,2.221363,0.475867
9.080261,1.602348,2.206103,0.471470
8.839219,1.593903,2.179199,0.466185
8.455129,1.583675,2.134773,0.459748
8.834350,3.418295,2.178647,1.229142
9.852772,2.604589,2.287753,0.957275
10.871521,1.815633,2.386147,0.596434
11.889603,1.203876,2.475664,0.185546
12.905957,0.825345,2.557689,-0.191953
13.920107,0.644853,2.633334,-0.438733
24.052219,0.607313,3.180227,-0.498711
23.117342,0.696606,3.140583,-0.361535
22.169638,0.884088,3.098724,-0.123198
21.198973,1.185974,3.053953,0.170564
20.195465,1.571130,3.005458,0.451795
19.147257,1.959685,2.952159,0.672784
18.036617,2.247587,2.892404,0.809857
16.833044,2.346268,2.823344,0.852826
15.479304,2.220654,2.739504,0.797802
13.864332,1.905635,2.629320,0.644815
11.780131,1.486988,2.466414,0.396753
8.955115,1.052633,2.192225,0.051295
9.762484,0.797073,2.278547,-0.226809
12.800253,0.836802,2.549465,-0.178168
16.198166,0.858742,2.784898,-0.152287
19.960815,0.873867,2.993771,-0.134827
23.484425,0.885996,3.156337,-0.121043
25.981840,0.896675,3.257398,-0.109062
27.127909,0.906698,3.300563,-0.097946
27.262337,0.916477,3.305506,-0.087218
26.882637,0.926168,3.291481,-0.076699
26.291470,0.935837,3.269245,-0.066314
25.618155,0.945477,3.243301,-0.056066
24.912561,0.955088,3.215372,-0.045952
24.195593,0.964651,3.186171,-0.035989
23.475628,0.974188,3.155963,-0.026151
22.761827,0.983696,3.125085,-0.016438
22.071301,0.993176,3.094278,-0.006848
21.421946,1.002621,3.064416,0.002617
20.822428,1.011980,3.036031,0.011909
20.266596,1.021204,3.008974,0.020982
19.742424,1.030233,2.982770,0.029785
19.238548,1.039022,2.956916,0.038280
18.749344,1.047541,2.931159,0.046445
18.273834,1.055773,2.905470,0.054273
17.815613,1.063686,2.880075,0.061741
17.375929,1.071260,2.855086,0.068836
16.957014,1.078478,2.830682,0.075551
16.559450,1.085304,2.806957,0.081860
16.185963,1.091732,2.784144,0.087765
15.838506,1.097736,2.762444,0.093250
15.518686,1.103304,2.742045,0.098309
15.228938,1.108421,2.723197,0.102937
14.970199,1.113092,2.706061,0.107142
14.745462,1.117300,2.690935,0.110915
14.557711,1.121059,2.678121,0.114274
14.409269,1.124369,2.667872,0.117222
14.303679,1.127234,2.660517,0.119766
14.242985,1.129673,2.656264,0.121928
14.229016,1.131697,2.655283,0.123718
14.263038,1.133339,2.657671,0.125168
14.346288,1.134613,2.663491,0.126292
14.479272,1.135546,2.672718,0.127113
14.660730,1.136162,2.685173,0.127656
14.890141,1.136497,2.700699,0.127951
15.165005,1.136589,2.718990,0.128032
15.483530,1.136465,2.739777,0.127923
15.845084,1.136152,2.762859,0.127647
16.251949,1.135687,2.788213,0.127238
16.699738,1.135107,2.815393,0.126727
17.177738,1.134438,2.843614,0.126137
17.673439,1.133717,2.872063,0.125501
18.182020,1.132986,2.900433,0.124857
18.703655,1.132280,2.928719,0.124234
19.243275,1.131653,2.957162,0.123679
19.805166,1.131161,2.985943,0.123244
20.393751,1.130856,3.015229,0.122974
21.013880,1.130800,3.045183,0.122926
21.671844,1.131056,3.076014,0.123152
22.384321,1.131680,3.108361,0.123703
23.170311,1.132730,3.142872,0.124631
24.037212,1.134239,3.179603,0.125962
24.960840,1.136246,3.217308,0.127730
25.921497,1.138748,3.255073,0.129930
26.919268,1.141706,3.292842,0.132524
27.959494,1.145033,3.330757,0.135433
29.027023,1.148520,3.368227,0.138474
30.081425,1.151812,3.403908,0.141336
31.042339,1.154327,3.435352,0.143518
31.777681,1.155281,3.458764,0.144344
32.109688,1.153887,3.469158,0.143136
31.859772,1.149622,3.461344,0.139433
30.941669,1.142649,3.432104,0.133349
29.447617,1.133827,3.382613,0.125599
27.659498,1.124393,3.319969,0.117244
25.901136,1.115461,3.254287,0.109268
24.386770,1.107700,3.194041,0.102286
23.166878,1.101358,3.142724,0.096544
22.193596,1.096359,3.099804,0.091995
21.396936,1.092495,3.063248,0.088464
20.723803,1.089567,3.031283,0.085781
20.146734,1.087421,3.003042,0.083809
19.649160,1.085939,2.978035,0.082445
19.222643,1.085022,2.956089,0.081600
18.857658,1.084597,2.936919,0.081208
18.547514,1.084610,2.920336,0.081220
18.288858,1.084999,2.906292,0.081579
18.076735,1.085735,2.894626,0.082257
17.909481,1.086775,2.885330,0.083214
17.784275,1.088112,2.878315,0.084444
17.701483,1.089714,2.873648,0.085915
17.659794,1.091593,2.871291,0.087638
17.658915,1.093746,2.871241,0.089609
17.697964,1.096184,2.873450,0.091835
17.776329,1.098907,2.877868,0.094316
17.895420,1.101925,2.884545,0.097059
18.053818,1.105259,2.893357,0.100080
18.250549,1.108904,2.904195,0.103372
18.484373,1.112871,2.916926,0.106943
18.752142,1.117128,2.931308,0.110761
19.050705,1.121664,2.947104,0.114813
19.374456,1.126398,2.963956,0.119025
19.718092,1.131262,2.981537,0.123334
20.072723,1.136137,2.999362,0.127634
20.428904,1.140898,3.016951,0.131815
20.777149,1.145376,3.033854,0.135733
21.105537,1.149439,3.049535,0.139274
21.405254,1.152954,3.063636,0.142327
21.665266,1.155813,3.075710,0.144804
21.880728,1.157967,3.085606,0.146666
22.046412,1.159388,3.093150,0.147892
22.158688,1.160091,3.098230,0.148499
22.214903,1.160131,3.100763,0.148533
22.217144,1.159582,3.100864,0.148060
22.165155,1.158537,3.098521,0.147158
22.063110,1.157091,3.093907,0.145909
21.914112,1.155367,3.087131,0.144418
21.721994,1.153471,3.078325,0.142776
21.491014,1.151491,3.067635,0.141058
21.226377,1.149527,3.055245,0.139350
20.931902,1.147646,3.041274,0.137713
20.614275,1.145916,3.025984,0.136204
20.276876,1.144388,3.009481,0.134870
19.924341,1.143099,2.991942,0.133743
19.561012,1.142071,2.973538,0.132843
19.190912,1.141312,2.954437,0.132178
18.815443,1.140821,2.934678,0.131749
18.435007,1.140606,2.914251,0.131560
18.053272,1.140661,2.893327,0.131608
17.673235,1.140999,2.872051,0.131904
17.297209,1.141605,2.850545,0.132435
16.926071,1.142466,2.828855,0.133189
16.560371,1.143503,2.807013,0.134097
16.199528,1.144659,2.784982,0.135107
15.841948,1.145901,2.762661,0.136191
15.487149,1.147194,2.740011,0.137319
15.135242,1.148514,2.717026,0.138469
14.787253,1.149805,2.693766,0.139592
14.441347,1.150986,2.670095,0.140619
14.095329,1.152012,2.645843,0.141510
13.751740,1.152786,2.621165,0.142182
13.406390,1.153290,2.595731,0.142619
13.056601,1.153439,2.569294,0.142748
12.700297,1.153187,2.541625,0.142529
12.335358,1.152477,2.512470,0.141914
11.960559,1.151329,2.481614,0.140917
11.572910,1.149738,2.448667,0.139534
11.175246,1.147732,2.413701,0.137788
10.772701,1.145344,2.377015,0.135705
10.378143,1.142559,2.339702,0.133271
10.000650,1.139450,2.302650,0.130546
9.652507,1.136051,2.267218,0.127558
9.344136,1.132347,2.234749,0.124293
9.083022,1.128315,2.206407,0.120725
8.873936,1.123981,2.183118,0.116877
8.716066,1.119305,2.165168,0.112708
8.602742,1.114258,2.152081,0.108189
8.517991,1.108742,2.142181,0.103226
8.430283,1.102646,2.131830,0.097713
8.288831,1.095806,2.114909,0.091490
8.030644,1.087944,2.083265,0.084290
8.573210,4.341501,2.148642,1.468220
9.566261,4.049722,2.258242,1.398648
10.559967,3.405663,2.357070,1.225440
11.554664,2.590651,2.447089,0.951909
12.549630,1.805587,2.529691,0.590886
13.543937,1.198417,2.605939,0.181002
14.536900,0.822965,2.676690,-0.194842
15.528473,0.643919,2.742675,-0.440183
27.705082,0.607251,3.321616,-0.498812
26.843807,0.698035,3.290035,-0.359486
25.976002,0.888454,3.257173,-0.118273
25.095175,1.195117,3.222676,0.178244
24.193874,1.587101,3.186099,0.461909
23.263172,1.984626,3.146872,0.685430
22.291250,2.283142,3.104194,0.825553
21.259495,2.392215,3.056804,0.872220
20.133924,2.273665,3.002406,0.821393
18.845793,1.959974,2.936290,0.672931
17.252132,1.538125,2.847936,0.430564
15.090552,1.105246,2.714069,0.100068
12.336063,0.754677,2.512527,-0.281466
10.764975,0.641242,2.376298,-0.444349
11.543203,0.695118,2.446097,-0.363674
14.163894,0.731188,2.650696,-0.313085
17.695677,0.748735,2.873320,-0.289370
21.428789,0.759487,3.064735,-0.275112
24.440981,0.768072,3.196261,-0.263872
26.039564,0.776031,3.259617,-0.253562
26.419979,0.783880,3.274121,-0.243499
26.143345,0.791746,3.263595,-0.233514
25.596664,0.799616,3.242462,-0.223624
24.944649,0.807486,3.216659,-0.213830
24.251657,0.815336,3.188485,-0.204155
23.544874,0.823158,3.158908,-0.194607
22.832882,0.830948,3.128202,-0.185188
